Review,Hasil Perbandingan
"['', 'jam', 'alternatif', 'nongkrong', 'jujur', 'makan', 'an', 'pesan', 'spesial']",Positive
"['suasana', 'enakmlm', 'minggu', 'live', 'musictapi', 'sayang', 'menu', 'makananya', 'desertnya']",Positive
"['bagus', 'nongkrong', 'teman', 'keluarga', 'live', 'music']",Positive
"['tempatnya', 'penuh', 'kesini', 'waiting', 'list', 'overall', 'masakan', 'harga', 'sesuai']",Positive
"['bober', 'harganya', 'ya', 'cari', 'cafe', '', 'jam', 'oke']",Positive
"['panas', 'ac', 'jam', 'siih', 'makanan', 'variatif', 'itu', 'aja']",Negative
"['makan', 'nyaman', 'luas', 'le', 'menggambar', 'cafe']",Positive
"['lumayan', 'nongkrong', 'bareng', 'temen', 'kalo', 'kesini', 'cocok']",Positive
"['bober', 'cafe', 'emang', 'cocok', 'nongkrong', 'anak', 'muda', 'pokoknya', 'pa', 'banget', 'sm', 'harganya']",Neutral
"['murah', 'jalan', 'riau', 'rame', 'enak', 'makanannya']",Positive
"['', 'jam', 'asoy', 'smoking', 'area', 'ngumpul', 'enak', 'buka', 'laptop', 'enak']",Positive
"['makanan', 'macamnyaharga', 'bersahabat', 'dompet']",Positive
"['pelayanan', 'buruk', 'pesan', 'makanan', 'minuman', 'jam', '', 'malam', 'sampe', 'jam', '', 'kejelasan']",Negative
"['cocok', 'nongkrong', 'ngobrol', 'kawan', 'temani', 'live', 'music']",Positive
"['favorit', 'nongkrong']",Positive
"['tempatnya', 'super', 'cozy', 'menu', 'makanan', 'harga', 'terjangkau', 'buka', 'jam']",Positive
"['enak', 'nongkrong', 'coba', 'sop', 'konro', 'bakarnya']",Positive
"['jakarta', 'cuman', 'wfh', 'dapet', 'enak', 'bandung', 'harga', 'bersaing', 'sebelah']",Positive
"['menarik', 'nyaman']",Positive
"['keren', 'cozy', 'bukber', 'temen', 'oke']",Positive
"['kafenya', 'enak', 'cocok', 'gathering', 'bikin', 'acara', 'sound', 'system', 'mantap']",Positive
"['nongkrong', 'anak', 'muda', 'musik', 'makanannya', 'lengkap', 'sesuai', 'kantong', 'anak', 'muda']",Neutral
"['salah', 'cafe', 'wajib', 'dikunjungi', 'bandung', 'menarik', 'suasana', 'hidup', 'didukung', 'sajian', 'menu']",Positive
"['ramai', 'suka', 'perokok', 'dimanamana', 'pelayanny', 'tanggap']",Negative
"['pengen', 'cobain', 'cilok', 'baper', 'pengen', 'ketemu', 'minkat', 'sekalinya', 'kesini', 'gatau', 'minkat', 'nanya', 'malu', 'nonton', 'live', 'standup', 'akustik']",Negative
[],Neutral
"['pesan', 'makanan', 'datangnya', '', 'jam', 'datang²']",Neutral
"['makanannya', 'enaktapi', 'tempatnya', 'duduk', 'furniturnya', 'kusam']",Negative
"['gak', 'seenak', 'nongkrong', 'udah', 'komunitas', 'risih']",Negative
"['hangout', 'asyik', 'makanan', 'oke', 'n', 'harga', 'ramah', 'kantong']",Positive
"['cafe', '', 'jam', 'menyediakan', 'hidangan', 'kopi', 'minuman', 'makanan']",Neutral
"['makanannya', 'ga', 'enak', 'ga', 'fresh', 'udah', 'gitu', 'mahal', 'viewnya', 'pujasera', 'udah', 'gitu', 'aja']",Negative
"['nyaman', 'nongkrong', 'bareng', 'tmen', 'pacar', 'harga', 'kisaran', 'ribuan']",Positive
"['minuman', 'lemon', 'tea', 'hangat', 'cocok', 'musim', 'hujan', 'sayang', 'wifinya', 'pa', 'trouble']",Negative
"['pelayanan', 'buruk', 'sopan', 'ga', 'ngehargain', 'customer', 'ngeliatnya', 'customer', 'penampilannya', 'wowpadahal', 'bayar', 'pake', 'duit']",Negative
"['makan', 'nyaman', 'strategis', 'bandung', 'makan']",Positive
"['suasanya', 'cafenya', 'instagrameble', 'banget', 'bagus', 'foto', 'harga', 'dimenu', 'lumyan', 'terjangkau']",Positive
"['berharap', 'ketemu', 'pemiliknya', 'dihari', 'cafe', '', 'gagal', 'ka', 'bisma', 'kota']",Negative
"['lambat', 'pesen', 'nasgor', 'sejam', 'ga', 'dtg']",Neutral
"['tempatnya', 'aja', 'kaya', 'cafe', 'nugas', 'enak', 'nongkrong']",Positive
"['tempatnya', 'enak', 'ramai', 'shisa', 'live', 'music', 'cocok', 'kumpul', 'bareng']",Positive
"['pelayannya', 'sigap', 'ramah', 'makanan', 'sesuai', 'harga', 'peningkatan', 'sisi', 'kebersihan', 'tempatnya']",Positive
"['bober', 'cape', '', 'jam', 'lho', 'berlokasi', 'dibandung', 'tepatnya', 'pa', 'penempatan', 'cilaki', 'e', 'r', 'martadinata', 'jalan', 'riau', 'mantab']",Neutral
"['cocok', 'nongkrong', '', 'jam', 'makanannya', 'lumayan', 'enak']",Positive
"['harga', 'mahal', 'nyaman', 'enak']",Positive
"['pelayanan', 'oke', 'banget', 'ramah²', 'makanan']",Positive
"['prose', 'order', 'engga', 'order', 'table', 'dikasir', 'ya', 'ambilin', 'basonya', 'bilangin', 'pake', 'kuah', 'beres', 'bayar', 'dikasir', 'lupa', 'ambil', 'sendok', 'garpu', 'saus', 'meja']",Positive
"['jam', '', 'an', 'siang', 'ramai', 'kali', 'kesini', 'sayangnya', 'tau', 'menu', 'pegawai', 'langsung', 'disuruh']",Negative
"['merubah', 'bintang', '', 'bintang', 'krn', 'bakso', 'budjangan', 'merubah', 'konsep', 'jd', 'self', 'service', 'area', 'sempit', 'jd', 'riweuh', 'harga', 'jd', 'free', 'mie', 'lg', 'lbh', 'suka', 'konsep', 'krn', 'praktis', 'overall']",Neutral
"['terlintas', 'pikiran', 'mendengar', 'kat', 'bakso', 'boedjangan', 'mahal', 'sistem', 'pricing', 'restoran', 'diitung', 'item', 'dimana', 'harga', 'peritemnya', 'lumayan', 'mahal', 'salah', 'mengakalinya']",Neutral
"['dekorasinya', 'menarik', 'baksonya', 'variatif', 'kuah', 'taichannya', 'pedas', 'banget', 'suka', 'pedas', 'sabaiknya', 'pakai', 'kuah', 'rawon', 'mie', 'yaminnya', 'sayangnya', 'menu', 'minumannya']",Negative
"['bakso', 'boedjangan', 'hadir', 'konsep', 'guy', 'pakai', 'konsep', 'prasmanan', 'self', 'service', 'alias', 'ambil', 'penasaran', 'kaya', 'gimana', 'lihat', 'aja', 'fotofoto', 'baso', 'keju', 'baso', 'mozarela', 'baso', 'goreng', 'kulit', 'pangsit']",Positive
"['kali', 'nyobain', 'baksoboedjangan', 'heheeharga', 'diatas', 'rata²', 'bakso', 'pd', 'umumnyabs', 'satuan', 'b', 'perporsisy', 'pesan', 'bakso', 'isi', 'daging', 'suami', 'bakso', 'mercon', 'isinya', 'diiiikit', 'bgtpesan', 'tetelan', 'kek', 'daging', 'cincang', 'ahh', 'syudahlah', 'aja']",Positive
"['udah', 'kali', 'pegawainya', 'ramah', 'baikbaik', 'sopan', 'free', 'wifi', 'harga', 'yah', 'standar', 'hedon', 'haha', 'kemarin', 'pa', 'promo', 'menu', 'baso', 'aci', 'free', 'lumayan', 'suka']",Positive
"['hai', 'bakso', 'boedjangan', 'bakso', 'lover', 'bakso', 'syuka', 'dateng', 'bandung', 'kepingin', 'bakso', 'susah', 'nemu', 'team', 'pilih', 'makanan', 'ahaha', 'gak', 'mkn', 'gak', 'kenal', 'bikinnya', 'ko']",Positive
"['karna', 'yk', 'belom', 'boedjangan', 'makan', 'baso', 'sampe', 'bdg', 'baso', 'enak', 'sihkenyel', 'daging', 'berasa', 'kuah', 'kaldu', 'banget', 'gak', 'review', 'mesti', 'udah', 'tau', 'yak', 'kalo', 'boedjangan', 'idolak']",Positive
"['', 'meja', 'cm', 'ber', '', 'aja', 'nyaman', 'sekedar', 'makan', 'bakso', 'ngobrol', 'baksonya', 'enak', 'kuahnya', 'seger', 'suka', 'bakso', 'polo', 'aja', 'pelayannya', 'responsif', 'tertinggal', 'ditelpon', 'langsung', 'diambil']",Positive
"['tempatnya', 'nongkrong', 'hiasan', 'dinding', 'kayaknya', 'harga', 'bandung', 'murah', 'cabang', 'jakarta', 'ya', 'menyediakan', 'bakso', 'bakso', 'super', 'pedasnya', 'pedas', 'ukuran']",Positive
"['makan', 'baksor', '', 'pangsit', 'aja', 'udah', 'kenyang', 'pake', 'banget', 'beb', 'kuah', 'taichan', 'dn', 'pecelnya', 'ter', 'da', 'best', 'black', 'yamiennya', 'gurih', 'mantap', 'pangsitnya', 'renyah']",Positive
"['pro', 'pelayanan', 'ramah', 'nasi', 'gorengnya', 'lumayan']",Positive
"['menunya', 'baksonya', 'varian', 'enak', 'harga', 'bersahabat', 'promo', 'ecommerce', 'ecommerce', 'menyediakan', 'pilihan', 'sambal', 'menjual', 'suasana', 'ga', 'ac', 'kali', 'membawa', 'suasana', 'angin', 'sepoy']",Positive
"['bakso', 'boedjangan', 'tempatnya', 'bagus', 'kumpul', 'temen', 'temen', 'baksonya', 'unik', 'unik', 'kuahnya', 'milih', 'variannya', 'lupa', 'cobain', 'desertnya', 'alpukat', 'kombinasi', 'coklat', 'mankyus']",Positive
"['warung', 'bakso', 'menghadirkan', 'konsep', 'berbeda', 'kekinian', 'makan', 'an', 'enak']",Positive
"['makan', 'bakso', 'lumayan', 'terkenal', 'bandung', 'jalan', 'dipatiukur', 'harga', 'gak', 'mahal', 'terjangkau', 'kantong', 'wisnus']",Positive
"['tempatnya', 'sempit', 'banding', 'baso', 'boedjangan', 'harga', 'ngerasa', 'mahal', 'sbnrnya', 'ukuran', 'sebiji', 'baso', 'harga', 'belasan', 'ribu']",Neutral
"['tempatnya', 'lumayan', 'pelayanan', 'pesan', 'dimeja', 'pelayan', 'menghampiri', 'pelayanan', 'ku', 'pegawainya', 'rama', 'harga', 'relatif', 'pa', 'sesuai', 'harga', 'cocok', 'kumpul', 'temanteman', 'lokasi', 'parkir', 'parkir', 'bahu', 'jalan']",Neutral
"['bakso', 'boedjangan', 'salah', 'reccomended', 'nongkrong', 'makan', 'sepi']",Positive
"['bakso', 'boedjangan', 'inovatif', '', 'menu', 'terbarunya', 'bakso', 'wagyu', 'cincang', 'bakso', 'keju', 'mozarella', 'tempatnya', 'ramai', 'dikunjungi', 'orang', 'bakso', 'tersedia', 'menu', 'yamin', 'hijau', 'hitam', 'mengganggu']",Positive
"['bakso', 'cola', 'paket', 'hemat', '', 'paket', 'lengkap', 'ngebakso', 'pilihan', 'bakso', '', 'coca', 'cola']",Neutral
"['restoran', 'mengangkat', 'citra', 'bakso', 'modern', 'bakso', 'berisi', 'mozarella', 'pribadi', 'menyukai', 'menu', 'pasangan', 'lezat', 'menu', 'terserbut', 'bakso', 'gorengnya', 'enak', 'makannya', 'nyaman']",Negative
"['yeay', 'makan', 'bakso', 'boedjangan', 'dipati', 'ukur', 'prasmanan', 'ga', 'pesen', 'menu', 'bebas', 'pilih', 'bakso', 'aja', 'mangkok', 'mix', 'and', 'match', 'sesuka', 'hati', 'kuah', 'aja', 'milih', 'lho', 'minuman', 'ambil', 'tinggal', 'antre']",Positive
"['udah', 'nyoba', 'jajan', 'baso', 'cabang', 'burarang', 'setia', 'budhi', 'ber', 'kali', 'kali', 'cab', 'dipati', 'ukur', 'suka', 'pilih', 'menu', 'ala', 'prasmanan', 'bersih']",Positive
"['baksonya', 'enak', 'menu', 'standar', 'bakso', 'mie', 'sayur', 'mengajak', 'anak', 'balita', 'ribet', 'self', 'service']",Negative
"['bakmie', 'lembek', 'enakan', 'indomie', 'dirumah', 'bakso', 'rada', 'lembek']",Positive
"['lumayan', 'harganya', 'lumayan', 'menguras', 'dompet', 'hehe', 'tempatnya', 'asik', 'pinggir', 'jalan', 'ga', 'rame', 'sejuk', 'pohon', 'rindang']",Positive
"['baksonya', 'lumayan', 'enak', 'kesini', 'pa', 'malam', 'minggu', 'ramai', 'berisik', 'pusing', 'musik', 'diputar', 'double', 'gak', 'nyaman', 'berlama']",Positive
"['nasi', 'wagyu', 'bakso', 'beuhhh', 'juara', 'bakso', 'isi', 'cabekuah', 'taichan', 'bikin', 'lidah', 'kalipoko', 'mantappppppp']",Positive
"['tempatnya', 'enakbaksonya', 'enak', 'bangett', 'minuman', 'air', 'mata', 'bujangannya', 'juara', 'hehehee', 'wajib', 'ksni', 'nie', 'nongkrong', 'sore', 'sore']",Positive
"['makan', 'bakso', 'kapok', 'diulang', 'kali', 'bikin', 'super', 'kenyang', 'yamin', 'bakso', 'enak', 'e', 'durian', 'kesepiannya', 'endeess']",Positive
"['nemu', 'makan', 'bakso', 'unik', 'gini', 'makan', 'kudu', 'bayar', 'mangkok', 'kasih', 'sendok', 'garpu', 'plastik', 'susah', 'motong', 'bakso']",Negative
"['a', 'usual', 'my', 'favorite', 'place', 'to', 'come', 'the', 'meatball', 'ummmh', 'tempatnya', 'aja', 'yah', 'cenderung', 'panas', 'engap', 'krn', 'ga', 'kena', 'asap', 'rokok', 'makanan', 'kualitasnya', 'cabang']",Positive
"['bakso', 'enak', 'dikunjungi', 'anak', 'muda', 'keluarga', 'harga', 'terjangkau', 'bakso', 'mantap', 'aneka', 'pilihan', 'baksonya', 'makanan', 'jenis', 'campuran', 'bakso', 'pelayan', 'cepat', 'bersih']",Positive
"['terletak', 'jalan', 'dipatiukur', 'jalan', 'dago', 'kampus', 'unpad', 'konsep', 'diusung', 'selfservice', 'pengunjung', 'memilih', 'bakso', 'dimakan', 'langsung', 'dibawa', 'kasir', 'dibawa', 'jenis', 'kuah']",Positive
"['salah', 'favorit', 'nih', 'kalo', 'bandung', 'gw', 'suka', 'bakso', 'campur', 'nikmat', 'bakso', 'nasi', 'telor', 'asin', 'tempatnya', 'bersih', 'disuka', 'edited']",Positive
"['tempatnya', 'ga', 'pelayanan', 'oke', 'disambut', 'hangat', 'pilih', 'baksonya', 'bakso', 'lumayan']",Positive
"['bakso', 'nikmat', 'kuah', 'taichannya', 'enak', 'nendang', 'banget', 'pedesnya', 'tempatnya', 'enak', 'sayang', 'toiletnya', 'kotor', 'nadi', 'ga', 'disarankan', 'berlamalama']",Negative
"['konsep', 'tempatnya', 'bagus', 'harga', 'sesuai', 'lupa', 'cobain', 'e', 'jeruk', 'bujangan', 'ketagihan', 'harga', 'desember', '']",Positive
"['baksonya', 'enak', 'bnyak', 'pilihan', 'isi', 'pentolnya', 'lokasi', 'strategis']",Positive
"['bakso', 'super', 'mozzarella', 'suka', 'serasa', 'keju', 'mozzarella', 'santap', 'pizza', 'berpindah', 'bakso', 'ngeblend', 'kuah', 'baksonya', 'nikmat', 'porsi', 'super', 'plus', 'tambahan', '', 'bakso', 'worth', 'it', 'harga', 'relatif', 'terjangkau']",Positive
"['bakso', 'ambil', 'atur', 'kuah', 'tingkat', 'kepedasan', 'langsung']",Neutral
"['makan', 'bakso', 'pa', 'hujan', 'bandung', 'ntabseger', 'kuahnya', 'bakso', 'fusion', 'cm', 'nyoba', 'cuanki', 'kmrn']",Neutral
"['makanan', 'minumannya', 'lezat', 'staff', 'ramah', 'harga', 'terjangkau']",Positive
"['bakso', 'beda', 'dr', 'harga', 'terjangkau', 'menu', 'batu', 'bkin', 'pengen', 'coba', 'trus', 'kalo', 'kesini', 'jgn', 'biar', 'ga', 'baper']",Positive
"['varian', 'bakso', 'pagi', 'penggemar', 'bakso', 'menyukai', 'jenisjenis', 'baksonya', 'penggenar', 'bakso', 'bakso']",Positive
"['ky', 'outlet', 'bujangan', 'lainnyatp', 'nunggu', 'pesanan', 'datangyg', 'lapar', 'mah', 'kaburu', 'salatri']",Negative
"['bakso', 'terenak', 'harganya', 'mahal', 'banding', 'bakso', 'but', 'worth', 'it', 'kuah', 'taichan', 'enaktapi', 'super', 'pedess']",Positive
"['enak', 'harga', 'bersahabat', 'variasi', 'mantap']",Positive
"['basonya', 'enak', 'paket', 'e', 'teh', 'rb']",Positive
"['', 'minggu', 'pelanggan', 'pelayan', 'menyajikan', 'pesanan', 'meja', 'sendoknya', 'jatuh', 'lantai']",Neutral
"['kalinya', 'kuliner', 'malam', 'bandung', 'ditemani', 'sahabat', 'saudara', 'seiman', 'pelayanan', 'ramah', 'lokasi', 'strategis', 'bersih', 'nyaman']",Positive
"['basonya', 'enak', 'pake', 'kuah', 'taichan', 'isian', 'bervariasi', 'overall', 'oke']",Positive
"['bakso', 'franchise', 'legendaris', 'makan', 'bakso', '', 'kota', 'jkt', 'mks', 'bjm', 'bgr', 'bdg', 'memiliki', 'racikan']",Neutral
"['konsepnya', 'prasmanan', 'bakso', 'mozzarelanya', 'enak', 'harga', 'masuk', 'akal', 'mantap']",Positive
"['enak', 'menu', 'pilihan', 'basonya', 'variatif', 'kalo', 'harga', 'baso', 'mi', 'paket', 'menu', 'baso', 'menu', 'mi', 'terpisah', 'porsinya', 'menu', 'nasi', 'walo', 'ga']",Positive
['nyesss'],Neutral
"['bakso', 'lembut', 'enak', 'e', 'durian', 'enak', 'banget', 'jus', 'alpukat', 'dancow']",Positive
"['enak', 'bangetseger', 'sehabis', 'travel']",Positive
"['bakso', 'enak', 'minuman', 'enak', 'harga', 'gak', 'mahal']",Positive
"['well', 'baso', 'sajalebih', 'enak', 'batagor', 'nyalebih', 'mending', 'gorengan']",Positive
"['emang', 'terbaik', 'bakso', 'ter', 'enak', 'bandung', 'kuah', 'taichannya', 'mantap']",Positive
"['yak', 'self', 'service', 'ngambil', 'baksonya', 'ga', 'mie', 'bakso', 'cuman', 'mie', 'yamin', 'kecewa']",Negative
"['sepi', 'makanannya', 'lumayan', 'enak']",Positive
"['lokasi', 'sdh', 'pindah']",Neutral
"['siang', 'siang', 'enak', 'makan', 'baso', 'pa', 'jalan', 'dipatiukur', 'liat', 'baso', 'boejangan', 'baso', 'terkenal', 'bandung', 'cabang', 'dimana']",Positive
"['enakk', 'mantappp', 'cmn', 'pelaynan', 'makan', 'disuruh', 'pindah', 'rombongan', 'ygbaru', 'dateng']",Positive
"['tempatnya', 'nyaman', 'banget', 'pilihan', 'nasinya', 'banyakpilihan', 'pecinta', 'baso', 'suasana', 'nyaman']",Positive
"['makan', 'bakso', 'seru', 'bersih', 'baksonya', 'enak', 'harga', 'relatif', 'murah', 'kalo', 'kantong', 'tebel', 'hehe']",Positive
"['pintu', 'masuk', 'langsung', 'sambut', 'ramah', 'pelayan', 'pemesanannya', 'self', 'service', 'parasmanan']",Positive
"['bakso', 'enak', 'variant', 'not', 'the', 'best', 'but', 'good', 'enough']",Positive
"['tmptnya', 'historis', 'enak', 'nongkrong', 'krn', 'tmptnya', 'terbuka']",Positive
"['bakso', 'kuahnya', 'enak', 'patut', 'dicoba', 'lg', 'du', 'pelayanan', 'karyawan', 'lambat', 'parkiran', 'mobil', 'paralel', 'tepi', 'jalan']",Positive
"['mantapp', 'jiwaaa', 'baksonya', 'tempatnya', 'nyaman', 'cozy', 'cocok', 'bawa', 'temen']",Positive
"['kesini', 'rame', 'skrng', 'sepi', 'sebelahnya', 'jd', 'mie', 'gacoan', 'kesitu']",Neutral
"['enak', 'pilihan', 'kuah', 'ramah', 'dikantong', 'kuah', 'rawon', 'enak', 'pedes', 'gitu', 'dicoba']",Positive
"['kecewa', 'kuah', 'dingin', 'gak', 'panas', 'mohon', 'diperhatikan', 'kuah', 'panas', 'mempengaruhi', 'cita', 'nikmat', 'makan', 'kuah', 'gak', 'panas']",Negative
"['delicious', 'makan', 'tetelang', 'wagyu', 'n', 'baso', 'moza']",Positive
"['gak', 'porsi', 'pesan']",Neutral
"['mantap', 'baksonya', 'kerasa', 'banget', 'beda']",Positive
"['senang', 'kenyang', 'tempatnya', 'aman', 'jagain', 'satpam']",Positive
"['baksonya', 'mie', 'yaminnya', 'aneh', 'mie', 'pake', 'kecap', 'doang', 'giung', 'manis', 'bawang', 'daunnya', 'topping', 'baksosuwir', 'ayam', 'pelayanan', 'petugas', 'ramah']",Positive
"['letaknya', 'strategis', 'bakso', 'pes', 'ga', 'pes']",Neutral
"['pelayanan', 'parah', 'ga', 'tisu', 'ga', 'saos', 'kecap', 'sambel', 'nunggu', 'disiapkan', 'makanan', 'jam', 'sepi', 'bakso', 'digiling', 'kecewa', 'banget', 'ga', 'kaya', 'muncul', 'bakso', 'boedjangan', 'pantesan', 'jakarta', 'bangkrut']",Negative
"['si', 'akamg', 'ramah', 'basonya', 'enak', 'mantappokokna', 'mah', 'pa', 'cuaca', 'mendung', 'cocok', 'pisan']",Positive
"['pelayannya', 'ramah', 'kejunya', 'ngilang', 'baksonya', 'diluar', 'ekspektasi', 'nyesel', 'tempatnya', 'berdebu', 'sampah', 'higienis']",Positive
"['tempatnya', 'nyaman', 'ngumpul', 'bareng', 'teman', 'bersantai', 'keluarga']",Positive
"['enak', 'porsinya', 'sedit', 'banget']",Neutral
"['konsepnya', 'ok', 'ala', 'prasmanan', 'pilih', 'ambil', 'item', 'suka', 'toppingnya', 'ukuran', 'baso', 'harganya', 'pricey']",Positive
"['enak', 'price', 'range', 'bakso', 'kira', 'rb', 'rb', 'sistemnya', 'ambil', 'gitu', 'self', 'service', 'pilihan', 'bakso', 'bakso', 'mozarella', 'bakso', 'wagyu', 'bakso', 'pentol', 'bakso', 'goreng', 'keju', 'bakso', 'goreng']",Positive
"['bakso', 'enak', 'mie', 'ayam', 'mie', 'yamin', 'enak', 'recommended', 'ramai', 'pelayanan', 'lambat', 'ngga', 'apatempatnya', 'enak', 'ngelayanin', '', 'orang', 'boejangan']",Positive
"['baksonya', 'enak', 'pelayanannya', 'pdhl', 'sepi', 'saussambal', 'tisu', 'terbatas', 'ga', 'disediain', 'disetiap', 'meja']",Neutral
"['kesini', 'konsepnya', 'jauuuh', 'beda', 'menu', 'nasi', 'baso', 'telor', 'asin', 'kalo', 'ga', 'salah', 'kesini', 'konsepnya', 'udah', 'berubah', 'selfserving', 'gitu', 'bener', 'ga', 'bahasanya', 'wkwk']",Neutral
"['favorit', 'belinya', 'diubah', 'restoran', 'cepat', 'saji', 'bikin', 'gak', 'nyaman', '', 'antrinya', '', 'pesan', 'baso', 'yamin', 'baso', 'minuman', 'bawa', 'duluan']",Positive
"['kalinya', 'dateng', 'baso', 'boedjangan', 'cabang', 'dipatiukur', 'nyesel', 'dtg', 'kesitu', 'enak', 'dateng', 'cabang', 'kayak', 'burangrang', 'gitu', 'gasuka', 'aja', 'pelayanan', 'ambil', 'makanan']",Positive
"['enak', 'pilihan', 'basonya', 'mie', 'beragam']",Neutral
"['mantap', 'nih', 'pedesnya', 'kejunya']",Positive
"['baksonya', 'enak', 'pelayananya', 'sendok', 'aja', 'manggil', 'pegawainya', 'smpe', '', 'orang', 'dapet', 'sendok', 'eh', 'pa', 'take', 'away', 'diombang', 'ambing', 'pegawainya', 'nyuruh', 'antri', 'dinein', 'nyuruh']",Positive
"['mie', 'ayam', 'gerobak', 'oertama', 'kali', 'nyobain', 'enak', 'ayamnya', 'pribadi', 'ngerasa', 'uda', 'basi', 'tau', 'aslinya', 'apakarna', 'kalinya']",Positive
"['pelayanan', 'ramah', 'baksonya', 'ok', 'yaminnya', 'enak', 'bersih', 'makannya', 'loveee', 'yamin', 'ijo', 'itemya', 'parkir', 'ya', 'mushallah', 'toilet', 'sedih', 'memadai', 'oh', 'area', 'perokok', 'terpisah', 'diffable', 'friendly', 'ramp', 'u', 'pengguna', 'kursi', 'roda']",Positive
"['pelayanan', 'bagus', 'banget', 'pelanggan', 'sapaan', 'pelanggan', 'pesan', 'konsep', 'restorannya', 'parasmanan', 'harga', 'relatif', 'murah', 'kalangan', 'pelajar', 'smpsmamahasiswa', 'orang', 'orang', 'kantoran', 'disekitar', 'jalan']",Positive
"['mantap', 'kuahnya', 'sedap', 'bakso', 'tekstur', 'lembut', 'ttep', 'dpt', 'seratnya', 'suasana', 'resto', 'ramai', 'ditambah', 'cuaca', 'hujan', 'malam', 'lengkap']",Positive
"['cozy', 'place', 'enak', 'bwt', 'nongkrong', 'menunya', 'yummy']",Positive
"['harga', 'standar', 'variasi', 'banyakterutama', 'isi', 'cabe', 'n', 'mozarellasemoga', 'variasi', 'harganya', 'disediakan', 'berac', 'bebas', 'rokokjadi', 'ajak', 'anak', 'anak', 'nyaman', 'aman']",Positive
"['overall', 'good', 'place', 'banget', 'makanan', 'harganya', 'worth', 'it', 'pa', 'kesini', 'pesennya', 'manual', 'udah', 'self', 'service', 'enak', 'milih', 'liat', 'eits', 'kalap', 'ya']",Positive
"['selfservice', 'menu', 'enak', 'worth', 'it', 'harga', 'lumayan', 'terjangkau', 'kuahnya', 'milih', 'kuah', 'kaldu', 'taichan', 'rawon', 'desain', 'dindingnya', 'instagrammable', 'sayang', 'tempatnya', 'terbuka', 'pelanggan', 'merokok']",Positive
"['mahal', 'banget', 'aneh', 'ko', 'harganya', 'beda', 'diciwalk', 'diciwalk', 'mie', 'bakso', 'paket', 'harganya', 'diciwalk', 'mie', 'baksonya', 'beda', 'harganya', 'mahal', 'dsinimah', 'diciwalk', 'parkirnya', 'karna']",Positive
"['harga', 'mahal', 'berganti', 'prasmanan', 'mengecewakan', 'mie', 'instan', 'kayak', 'mie', 'frozen', 'trus', 'dipanasin', 'make', 'microwave', 'kera', 'mie', 'instan', 'harga', 'ribu']",Positive
"['ape', 'aja', 'isian', 'baso', 'cincangnya', 'sepiii', 'padet', 'ga', 'berubah', 'tetep', 'enak', 'kena', 'mental', 'php', 'cincangnya']",Negative
"['bakso', 'enak', 'recommended', 'keju', 'telor']",Positive
"['bersih', 'cozy', 'staff', 'ramah', 'harga', 'terjangkau']",Positive
"['strategis', 'nyaman', 'dicoba', 'ketagihan', 'ama', 'bakso', 'boedjangannya', 'gurih', 'asli', 'kepengen', 'nambah', 'tersedia', 'bakso', 'urat', 'bakso', 'keju', 'bakso', 'pedas', 'bakso', 'tesedia']",Positive
"['kuahnya', 'lumayam', 'hambar', 'isian', 'baksonya', 'kuahnya', 'dapet', 'helaian', 'rambut', 'beneran', 'higenis']",Neutral
